filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,OWNER
ir030402skyJb.0009.fits,J_Bright,07:48:23.48,-29:59:55.2,2003-04-02,22:48:36,2452732.45042,4.01,1.03,I,J,1732,2137,2430,YALE-03A-0001
ir030402.0362.fits,XTE J1746-322,17:46:15.60,-32:13:59.1,2003-04-03,09:03:51,2452732.87767,30.04,1.01,V,K,1702,2137,2460,YALE-03A-0001
ir030402.0361.fits,XTE J1746-322,17:46:15.60,-32:13:59.3,2003-04-03,09:02:57,2452732.87705,30.05,1.01,V,K,1732,2167,2400,YALE-03A-0001
ir030402.0360.fits,XTE J1746-322,17:46:15.59,-32:13:59.5,2003-04-03,09:02:05,2452732.87645,30.04,1.01,V,K,1732,2137,2430,YALE-03A-0001
ir030403skyHb.0006.fits,H_Bright,07:55:42.10,-31:59:58.7,2003-04-03,22:49:19,2452733.45092,4.01,1.03,V,H,1732,2137,2430,YALE-03A-0001
ir030402.0341.fits,GX339-4,17:02:49.53,-48:47:21.3,2003-04-03,08:28:05,2452732.85284,30.05,1.06,V,J,1732,2137,2430,YALE-03A-0001
ir030402.0340.fits,GX339-4,17:02:49.53,-48:47:21.3,2003-04-03,08:27:12,2452732.85223,30.05,1.06,V,J,1692,2177,2430,YALE-03A-0001
ir030402.0339.fits,GX339-4,17:02:49.50,-48:47:21.3,2003-04-03,08:26:19,2452732.85161,30.04,1.06,V,J,1772,2137,2390,YALE-03A-0001
ir030402.0337.fits,GX339-4,17:02:49.49,-48:47:21.6,2003-04-03,08:24:33,2452732.85039,30.05,1.06,V,J,1772,2097,2430,YALE-03A-0001
ir030402.0336.fits,GX339-4,17:02:49.46,-48:47:21.6,2003-04-03,08:23:40,2452732.84977,30.04,1.06,V,J,1692,2137,2470,YALE-03A-0001
ir030402.0335.fits,GX339-4,17:02:49.46,-48:47:21.7,2003-04-03,08:22:47,2452732.84916,30.04,1.07,V,J,1732,2177,2390,YALE-03A-0001
ir030402.0363.fits,XTE J1746-322,17:46:15.61,-32:13:59.2,2003-04-03,09:04:44,2452732.87829,30.05,1.01,V,K,1762,2107,2430,YALE-03A-0001
ir030402.0364.fits,XTE J1746-322,17:46:15.61,-32:13:59.1,2003-04-03,09:05:36,2452732.87889,30.04,1.01,V,K,1732,2107,2460,YALE-03A-0001
ir030402.0366.fits,XTE J1746-322,17:46:15.60,-32:13:58.8,2003-04-03,09:07:23,2452732.88013,30.04,1.01,V,K,1702,2167,2430,YALE-03A-0001
ir030403skyHb.0005.fits,H_Bright,07:55:19.92,-31:59:58.7,2003-04-03,22:48:57,2452733.45067,4.01,1.03,V,H,1732,2137,2430,YALE-03A-0001
ir030402.0367.fits,XTE J1746-322,17:46:15.60,-32:13:58.7,2003-04-03,09:08:15,2452732.88073,30.05,1.01,V,K,1732,2137,2430,YALE-03A-0001
ir030402.0368.fits,XTE J1746-322,17:46:15.59,-32:13:58.8,2003-04-03,09:09:06,2452732.88133,30.04,1.01,V,K,1732,2167,2400,YALE-03A-0001
ir030402.0369.fits,XTE J1746-322,17:46:15.61,-32:13:58.6,2003-04-03,09:10:00,2452732.88195,30.04,1.01,V,K,1702,2137,2460,YALE-03A-0001
ir030402.0334.fits,GX339-4,17:02:49.45,-48:47:21.8,2003-04-03,08:21:54,2452732.84854,30.05,1.07,V,J,1732,2137,2430,YALE-03A-0001
ir030403skyHb.0001.fits,H_Bright,07:53:51.34,-31:59:59.0,2003-04-03,22:47:29,2452733.44965,4.01,1.03,V,H,1732,2137,2430,YALE-03A-0001
ir030403skyHb.0002.fits,H_Bright,07:54:13.49,-31:59:59.0,2003-04-03,22:47:51,2452733.4499,4.01,1.03,V,H,1732,2137,2430,YALE-03A-0001
ir030403skyHb.0003.fits,H_Bright,07:54:35.64,-31:59:58.9,2003-04-03,22:48:13,2452733.45016,4.01,1.03,V,H,1732,2137,2430,YALE-03A-0001
ir030403skyHb.0004.fits,H_Bright,07:54:57.79,-31:59:58.8,2003-04-03,22:48:35,2452733.45041,4.01,1.03,V,H,1732,2137,2430,YALE-03A-0001
ir030403skyHb.0010.fits,H_Bright,07:57:11.11,-31:59:58.4,2003-04-03,22:50:48,2452733.45195,4.01,1.03,V,H,1732,2137,2430,YALE-03A-0001
ir030403skyHb.0009.fits,H_Bright,07:56:48.97,-31:59:58.4,2003-04-03,22:50:26,2452733.4517,4.01,1.03,V,H,1732,2137,2430,YALE-03A-0001
ir030403skyHb.0008.fits,H_Bright,07:56:26.60,-31:59:58.5,2003-04-03,22:50:04,2452733.45144,4.01,1.03,V,H,1732,2137,2430,YALE-03A-0001
ir030403skyHb.0007.fits,H_Bright,07:56:4.46,-31:59:58.6,2003-04-03,22:49:42,2452733.45118,4.01,1.03,V,H,1732,2137,2430,YALE-03A-0001
ir030402.0365.fits,XTE J1746-322,17:46:15.60,-32:13:59.0,2003-04-03,09:06:29,2452732.87951,30.05,1.01,V,K,1762,2137,2400,YALE-03A-0001
ir030402.0333.fits,GX339-4,17:02:49.46,-48:47:22.0,2003-04-03,08:20:48,2452732.84778,30.05,1.07,I,H,1732,2137,2430,YALE-03A-0001
ir030402.0329.fits,GX339-4,17:02:49.43,-48:47:22.4,2003-04-03,08:17:16,2452732.84533,30.04,1.07,I,H,1772,2097,2430,YALE-03A-0001
ir030402.0331.fits,GX339-4,17:02:49.46,-48:47:21.0,2003-04-03,08:19:02,2452732.84655,30.04,1.07,I,H,1772,2137,2390,YALE-03A-0001
ir030402.0310.fits,J16320-4751,16:32:1.84,-47:52:29.1,2003-04-03,07:32:06,2452732.81396,30.05,1.07,V,K,1732,2137,2430,YALE-03A-0001
ir030402.0311.fits,J16320-4751,16:32:1.84,-47:52:29.3,2003-04-03,07:32:59,2452732.81458,30.04,1.07,V,K,1732,2167,2400,YALE-03A-0001
ir030402.0312.fits,J16320-4751,16:32:1.84,-47:52:29.2,2003-04-03,07:33:52,2452732.81519,30.05,1.07,V,K,1702,2137,2460,YALE-03A-0001
ir030402.0370.fits,J16320-4751,16:32:1.76,-47:52:28.5,2003-04-03,09:11:53,2452732.88326,30.05,1.06,V,K,1732,2137,2430,YALE-03A-0001
ir030402.0371.fits,J16320-4751,16:32:1.78,-47:52:28.1,2003-04-03,09:12:45,2452732.88386,30.05,1.06,V,K,1732,2167,2400,YALE-03A-0001
ir030402.0372.fits,J16320-4751,16:32:1.83,-47:52:27.9,2003-04-03,09:13:39,2452732.88448,30.04,1.06,V,K,1702,2137,2460,YALE-03A-0001
ir030402.0373.fits,J16320-4751,16:32:1.87,-47:52:27.6,2003-04-03,09:14:32,2452732.8851,30.04,1.06,V,K,1762,2107,2430,YALE-03A-0001
ir030402.0374.fits,J16320-4751,16:32:1.90,-47:52:27.3,2003-04-03,09:15:24,2452732.8857,30.04,1.06,V,K,1732,2107,2460,YALE-03A-0001
ir030402.0309.fits,J16320-4751,16:32:1.82,-47:52:29.2,2003-04-03,07:31:14,2452732.81336,30.05,1.07,V,K,1702,2167,2430,YALE-03A-0001
ir030402.0375.fits,J16320-4751,16:32:1.91,-47:52:27.2,2003-04-03,09:16:18,2452732.88632,30.05,1.06,V,K,1762,2137,2400,YALE-03A-0001
ir030402.0377.fits,J16320-4751,16:32:1.94,-47:52:26.6,2003-04-03,09:18:03,2452732.88754,30.05,1.06,V,K,1732,2137,2430,YALE-03A-0001
ir030402.0378.fits,J16320-4751,16:32:1.94,-47:52:26.4,2003-04-03,09:18:55,2452732.88814,30.04,1.07,V,K,1732,2167,2400,YALE-03A-0001
ir030402.0379.fits,J16320-4751,16:32:1.98,-47:52:26.1,2003-04-03,09:19:48,2452732.88876,30.04,1.07,V,K,1702,2137,2460,YALE-03A-0001
ir030402.0342.fits,XTE J1720-318,17:19:58.99,-31:44:47.8,2003-04-03,08:29:57,2452732.85414,120.02,1.02,I,J,1732,2137,2430,YALE-03A-0001
ir030402.0343.fits,XTE J1720-318,17:19:59.01,-31:44:48.1,2003-04-03,08:32:20,2452732.85579,120.02,1.02,I,J,1732,2177,2390,YALE-03A-0001
ir030402.0344.fits,XTE J1720-318,17:19:59.06,-31:44:48.4,2003-04-03,08:34:43,2452732.85745,120.01,1.01,I,J,1692,2137,2470,YALE-03A-0001
ir030402.0345.fits,XTE J1720-318,17:19:59.10,-31:44:48.4,2003-04-03,08:37:06,2452732.85911,120.01,1.01,I,J,1772,2097,2430,YALE-03A-0001
ir030402.0346.fits,XTE J1720-318,17:19:59.15,-31:44:48.6,2003-04-03,08:39:29,2452732.86076,120.01,1.01,I,J,1732,2097,2470,YALE-03A-0001
ir030402.0376.fits,J16320-4751,16:32:1.93,-47:52:26.9,2003-04-03,09:17:11,2452732.88694,30.04,1.06,V,K,1702,2167,2430,YALE-03A-0001
ir030402.0332.fits,GX339-4,17:02:49.46,-48:47:22.0,2003-04-03,08:19:55,2452732.84717,30.04,1.07,I,H,1692,2177,2430,YALE-03A-0001
ir030402.0308.fits,J16320-4751,16:32:1.81,-47:52:29.0,2003-04-03,07:30:21,2452732.81274,30.04,1.07,V,K,1762,2137,2400,YALE-03A-0001
ir030402.0306.fits,J16320-4751,16:32:1.77,-47:52:29.1,2003-04-03,07:28:35,2452732.81153,30.05,1.07,V,K,1762,2107,2430,YALE-03A-0001
ir030402.0330.fits,GX339-4,17:02:49.44,-48:47:22.1,2003-04-03,08:18:09,2452732.84594,30.04,1.07,I,H,1732,2097,2470,YALE-03A-0001
ir030403skyHf.0001.fits,H_Faint,08:09:23.51,-31:59:55.7,2003-04-03,23:02:59,2452733.46041,4.01,1.03,V,H,1732,2137,2430,YALE-03A-0001
ir030402.0328.fits,GX339-4,17:02:49.40,-48:47:22.4,2003-04-03,08:16:23,2452732.84472,30.04,1.07,I,H,1692,2137,2470,YALE-03A-0001
ir030402.0327.fits,GX339-4,17:02:49.40,-48:47:22.5,2003-04-03,08:15:30,2452732.8441,30.05,1.07,I,H,1732,2177,2390,YALE-03A-0001
ir030402.0326.fits,GX339-4,17:02:49.36,-48:47:22.8,2003-04-03,08:14:37,2452732.84349,30.04,1.07,I,H,1732,2137,2430,YALE-03A-0001
ir030402.0226.fits,J16320-4751,16:32:1.71,-47:52:29.0,2003-04-03,05:53:31,2452732.7455,30.05,1.22,V,K,1732,2137,2430,YALE-03A-0001
ir030402.0227.fits,J16320-4751,16:32:1.71,-47:52:28.5,2003-04-03,05:54:23,2452732.7461,30.05,1.22,V,K,1732,2167,2400,YALE-03A-0001
ir030402.0228.fits,J16320-4751,16:32:1.70,-47:52:28.4,2003-04-03,05:55:16,2452732.74672,30.04,1.22,V,K,1702,2137,2460,YALE-03A-0001
ir030402.0307.fits,J16320-4751,16:32:1.79,-47:52:29.0,2003-04-03,07:29:28,2452732.81213,30.04,1.07,V,K,1732,2107,2460,YALE-03A-0001
ir030402.0229.fits,J16320-4751,16:32:1.71,-47:52:28.1,2003-04-03,05:56:09,2452732.74733,30.05,1.21,V,K,1762,2107,2430,YALE-03A-0001
ir030402.0231.fits,J16320-4751,16:32:1.68,-47:52:28.1,2003-04-03,05:57:54,2452732.74855,30.05,1.21,V,K,1762,2137,2400,YALE-03A-0001
ir030402.0232.fits,J16320-4751,16:32:1.69,-47:52:27.7,2003-04-03,05:58:47,2452732.74916,30.05,1.21,V,K,1702,2167,2430,YALE-03A-0001
ir030402.0233.fits,J16320-4751,16:32:1.71,-47:52:27.7,2003-04-03,05:59:39,2452732.74976,30.04,1.21,V,K,1732,2137,2430,YALE-03A-0001
ir030402.0234.fits,J16320-4751,16:32:1.70,-47:52:27.5,2003-04-03,06:00:31,2452732.75036,30.05,1.2,V,K,1732,2167,2400,YALE-03A-0001
ir030402.0235.fits,J16320-4751,16:32:1.71,-47:52:27.6,2003-04-03,06:01:24,2452732.75098,30.04,1.2,V,K,1702,2137,2460,YALE-03A-0001
ir030402.0303.fits,J16320-4751,16:32:1.73,-47:52:28.3,2003-04-03,07:25:57,2452732.80969,30.05,1.08,V,K,1732,2137,2430,YALE-03A-0001
ir030402.0304.fits,J16320-4751,16:32:1.74,-47:52:28.8,2003-04-03,07:26:49,2452732.81029,30.04,1.08,V,K,1732,2167,2400,YALE-03A-0001
ir030402.0305.fits,J16320-4751,16:32:1.76,-47:52:28.9,2003-04-03,07:27:42,2452732.81091,30.04,1.08,V,K,1702,2137,2460,YALE-03A-0001
ir030402.0230.fits,J16320-4751,16:32:1.67,-47:52:28.0,2003-04-03,05:57:01,2452732.74793,30.05,1.21,V,K,1732,2107,2460,YALE-03A-0001
ir030403skyHf.0002.fits,H_Faint,08:09:45.88,-31:59:55.6,2003-04-03,23:03:21,2452733.46067,4.01,1.03,V,H,1732,2137,2430,YALE-03A-0001
ir030402.0338.fits,GX339-4,17:02:49.48,-48:47:21.6,2003-04-03,08:25:26,2452732.851,30.04,1.06,V,J,1732,2097,2470,YALE-03A-0001
ir030403skyHf.0004.fits,H_Faint,08:10:30.62,-31:59:55.4,2003-04-03,23:04:06,2452733.46118,4.01,1.03,V,H,1732,2137,2430,YALE-03A-0001
ir030403skyHf.0005.fits,H_Faint,08:10:52.99,-31:59:55.3,2003-04-03,23:04:28,2452733.46144,4.01,1.03,V,H,1732,2137,2430,YALE-03A-0001
ir030403skyHf.0006.fits,H_Faint,08:11:15.36,-31:59:55.3,2003-04-03,23:04:50,2452733.4617,4.01,1.03,V,H,1732,2137,2430,YALE-03A-0001
ir030403skyHf.0007.fits,H_Faint,08:11:37.74,-31:59:55.2,2003-04-03,23:05:13,2452733.46196,4.01,1.03,V,H,1732,2137,2430,YALE-03A-0001
ir030403skyHf.0008.fits,H_Faint,08:11:59.89,-31:59:55.1,2003-04-03,23:05:35,2452733.46221,4.01,1.03,V,H,1732,2137,2430,YALE-03A-0001
ir030403skyHf.0009.fits,H_Faint,08:12:22.27,-31:59:55.0,2003-04-03,23:05:57,2452733.46247,4.01,1.03,V,H,1732,2137,2430,YALE-03A-0001
ir030403skyHf.0010.fits,H_Faint,08:12:44.44,-31:59:54.9,2003-04-03,23:06:19,2452733.46273,4.01,1.03,V,H,1732,2137,2430,YALE-03A-0001
ir030403skyHf.0003.fits,H_Faint,08:10:8.24,-31:59:55.5,2003-04-03,23:03:43,2452733.46092,4.01,1.03,V,H,1732,2137,2430,YALE-03A-0001
ir030403.0355.fits,J16320-4751,16:32:1.66,-47:52:28.2,2003-04-04,08:11:09,2452733.84108,30.04,1.05,I,K,1732,2137,2430,YALE-03A-0001
ir030403.0356.fits,J16320-4751,16:32:1.65,-47:52:28.0,2003-04-04,08:12:01,2452733.84168,30.05,1.05,I,K,1732,2167,2400,YALE-03A-0001
ir030403.0357.fits,J16320-4751,16:32:1.65,-47:52:28.0,2003-04-04,08:12:54,2452733.8423,30.05,1.05,I,K,1702,2137,2460,YALE-03A-0001
ir030403.0397.fits,J16320-4751,16:32:2.13,-47:52:36.2,2003-04-04,08:54:21,2452733.87108,30.04,1.06,I,K,1732,2137,2430,YALE-03A-0001
ir030403.0398.fits,J16320-4751,16:32:2.08,-47:52:35.7,2003-04-04,08:55:13,2452733.87168,30.04,1.06,I,K,1732,2167,2400,YALE-03A-0001
ir030403.0399.fits,J16320-4751,16:32:2.08,-47:52:35.6,2003-04-04,08:56:06,2452733.8723,30.04,1.06,I,K,1702,2137,2460,YALE-03A-0001
ir030403.0404.fits,J16320-4751,16:32:2.13,-47:52:34.7,2003-04-04,09:00:30,2452733.87535,30.05,1.06,I,K,1732,2137,2430,YALE-03A-0001
ir030403.0402.fits,J16320-4751,16:32:2.11,-47:52:35.2,2003-04-04,08:58:44,2452733.87413,30.05,1.06,I,K,1762,2137,2400,YALE-03A-0001
ir030403.0403.fits,J16320-4751,16:32:2.12,-47:52:35.0,2003-04-04,08:59:38,2452733.87475,30.04,1.06,I,K,1702,2167,2430,YALE-03A-0001
ir030403.0354.fits,J16320-4751,16:32:1.65,-47:52:28.1,2003-04-04,08:10:17,2452733.84048,30.05,1.05,I,K,1702,2167,2430,YALE-03A-0001
ir030403.0405.fits,J16320-4751,16:32:2.15,-47:52:34.6,2003-04-04,09:01:22,2452733.87595,30.05,1.06,I,K,1732,2167,2400,YALE-03A-0001
ir030403.0406.fits,J16320-4751,16:32:2.17,-47:52:34.6,2003-04-04,09:02:15,2452733.87657,30.05,1.06,I,K,1702,2137,2460,YALE-03A-0001
ir030403.0401.fits,J16320-4751,16:32:2.10,-47:52:35.2,2003-04-04,08:57:51,2452733.87351,30.04,1.06,I,K,1732,2107,2460,YALE-03A-0001
ir030403.0353.fits,J16320-4751,16:32:1.68,-47:52:28.3,2003-04-04,08:09:24,2452733.83987,30.05,1.05,I,K,1762,2137,2400,YALE-03A-0001
ir030403.0400.fits,J16320-4751,16:32:2.11,-47:52:35.3,2003-04-04,08:56:59,2452733.87291,30.05,1.06,I,K,1762,2107,2430,YALE-03A-0001
ir030403.0351.fits,J16320-4751,16:32:1.66,-47:52:28.5,2003-04-04,08:07:39,2452733.83865,30.04,1.05,I,K,1762,2107,2430,YALE-03A-0001
ir030403.0352.fits,J16320-4751,16:32:1.67,-47:52:28.4,2003-04-04,08:08:31,2452733.83925,30.04,1.05,I,K,1732,2107,2460,YALE-03A-0001
ir030403.0298.fits,J16320-4751,16:32:1.74,-47:52:29.0,2003-04-04,07:20:53,2452733.80618,30.05,1.08,I,K,1732,2137,2430,YALE-03A-0001
ir030403.0299.fits,J16320-4751,16:32:1.76,-47:52:28.9,2003-04-04,07:21:45,2452733.80678,30.05,1.08,I,K,1732,2167,2400,YALE-03A-0001
ir030403.0301.fits,J16320-4751,16:32:1.81,-47:52:28.8,2003-04-04,07:23:32,2452733.80801,30.04,1.08,I,K,1762,2107,2430,YALE-03A-0001
ir030403.0302.fits,J16320-4751,16:32:1.81,-47:52:28.8,2003-04-04,07:24:24,2452733.80862,30.05,1.07,I,K,1732,2107,2460,YALE-03A-0001
ir030403.0303.fits,J16320-4751,16:32:1.83,-47:52:28.8,2003-04-04,07:25:17,2452733.80923,30.05,1.07,I,K,1762,2137,2400,YALE-03A-0001
ir030403.0304.fits,J16320-4751,16:32:1.84,-47:52:28.7,2003-04-04,07:26:11,2452733.80985,30.05,1.07,I,K,1702,2167,2430,YALE-03A-0001
ir030403.0300.fits,J16320-4751,16:32:1.80,-47:52:28.8,2003-04-04,07:22:39,2452733.8074,30.04,1.08,I,K,1702,2137,2460,YALE-03A-0001
ir030403.0305.fits,J16320-4751,16:32:1.86,-47:52:28.8,2003-04-04,07:27:03,2452733.81045,30.04,1.07,I,K,1732,2137,2430,YALE-03A-0001
ir030403.0306.fits,J16320-4751,16:32:1.88,-47:52:28.7,2003-04-04,07:27:55,2452733.81106,30.04,1.07,I,K,1732,2167,2400,YALE-03A-0001
ir030403.0307.fits,J16320-4751,16:32:1.87,-47:52:28.8,2003-04-04,07:28:48,2452733.81167,30.05,1.07,I,K,1702,2137,2460,YALE-03A-0001
ir030403.0348.fits,J16320-4751,16:32:1.73,-47:52:28.8,2003-04-04,08:05:01,2452733.83682,30.04,1.05,I,K,1732,2137,2430,YALE-03A-0001
ir030403.0349.fits,J16320-4751,16:32:1.68,-47:52:28.6,2003-04-04,08:05:53,2452733.83742,30.04,1.05,I,K,1732,2167,2400,YALE-03A-0001
ir030403.0350.fits,J16320-4751,16:32:1.68,-47:52:28.5,2003-04-04,08:06:46,2452733.83804,30.05,1.05,I,K,1702,2137,2460,YALE-03A-0001
ir030406skyJf.0003.fits,J_Faint,08:15:51.00,-31:59:49.4,2003-04-06,22:57:33,2452736.45664,4.01,1.03,I,J,1732,2137,2430,YALE-03A-0001
ir030405.0370.fits,XTE J1746-322,17:46:15.70,-32:13:59.8,2003-04-06,09:41:00,2452735.90348,30.04,1.0,V,K,1702,2137,2460,YALE-03A-0001
ir030405.0371.fits,XTE J1746-322,17:46:15.72,-32:13:59.8,2003-04-06,09:41:53,2452735.90409,30.05,1.0,V,K,1762,2107,2430,YALE-03A-0001
ir030405.0372.fits,XTE J1746-322,17:46:15.72,-32:13:59.8,2003-04-06,09:42:45,2452735.9047,30.04,1.0,V,K,1732,2107,2460,YALE-03A-0001
ir030406skyJb.0009.fits,J_Bright,08:00:50.82,-31:59:52.9,2003-04-06,22:42:36,2452736.44626,4.01,1.03,I,J,1732,2137,2430,YALE-03A-0001
ir030406skyJb.0010.fits,J_Bright,08:01:12.97,-31:59:52.8,2003-04-06,22:42:58,2452736.44651,4.01,1.03,I,J,1732,2137,2430,YALE-03A-0001
ir030406skyJf.0001.fits,J_Faint,08:15:6.69,-31:59:49.7,2003-04-06,22:56:49,2452736.45613,4.01,1.03,I,J,1732,2137,2430,YALE-03A-0001
ir030406skyJf.0002.fits,J_Faint,08:15:28.84,-31:59:49.7,2003-04-06,22:57:11,2452736.45638,4.01,1.03,I,J,1732,2137,2430,YALE-03A-0001
ir030405.0369.fits,XTE J1746-322,17:46:15.66,-32:13:59.8,2003-04-06,09:40:08,2452735.90288,30.04,1.0,V,K,1732,2167,2400,YALE-03A-0001
ir030406skyKb.0001.fits,K_Bright,07:43:50.51,-31:59:56.6,2003-04-06,22:25:38,2452736.43448,4.01,1.03,I,K,1732,2137,2430,YALE-03A-0001
ir030406skyKb.0009.fits,K_Bright,07:46:48.96,-31:59:55.9,2003-04-06,22:28:36,2452736.43654,4.01,1.03,I,K,1732,2137,2430,YALE-03A-0001
ir030406skyKb.0003.fits,K_Bright,07:44:35.21,-31:59:56.3,2003-04-06,22:26:23,2452736.43499,4.01,1.03,I,K,1732,2137,2430,YALE-03A-0001
ir030406skyKb.0004.fits,K_Bright,07:44:57.36,-31:59:56.2,2003-04-06,22:26:45,2452736.43525,4.01,1.03,I,K,1732,2137,2430,YALE-03A-0001
ir030406skyKb.0005.fits,K_Bright,07:45:19.73,-31:59:56.4,2003-04-06,22:27:07,2452736.43551,4.01,1.03,I,K,1732,2137,2430,YALE-03A-0001
ir030406skyKb.0006.fits,K_Bright,07:45:41.88,-31:59:56.3,2003-04-06,22:27:29,2452736.43576,4.01,1.03,I,K,1732,2137,2430,YALE-03A-0001
ir030406skyKb.0007.fits,K_Bright,07:46:4.24,-31:59:56.0,2003-04-06,22:27:52,2452736.43602,4.01,1.03,I,K,1732,2137,2430,YALE-03A-0001
ir030406skyKb.0008.fits,K_Bright,07:46:26.60,-31:59:56.9,2003-04-06,22:28:14,2452736.43628,4.01,1.03,I,K,1732,2137,2430,YALE-03A-0001
ir030406skyKb.0010.fits,K_Bright,07:47:11.13,-31:59:56.0,2003-04-06,22:28:58,2452736.43679,4.01,1.03,I,K,1732,2137,2430,YALE-03A-0001
ir030406skyKf.0001.fits,K_Faint,08:08:52.47,-31:59:51.1,2003-04-06,22:50:36,2452736.45182,4.01,1.03,I,K,1732,2137,2430,YALE-03A-0001
ir030406skyKf.0002.fits,K_Faint,08:09:14.61,-31:59:50.7,2003-04-06,22:50:59,2452736.45207,4.01,1.03,I,K,1732,2137,2430,YALE-03A-0001
ir030405.0368.fits,XTE J1746-322,17:46:15.62,-32:14:0.0,2003-04-06,09:39:16,2452735.90227,30.05,1.0,V,K,1732,2137,2430,YALE-03A-0001
ir030406skyKb.0002.fits,K_Bright,07:44:12.85,-31:59:56.5,2003-04-06,22:26:01,2452736.43473,4.01,1.03,I,K,1732,2137,2430,YALE-03A-0001
ir030406skyJb.0008.fits,J_Bright,08:00:28.65,-31:59:52.8,2003-04-06,22:42:14,2452736.446,4.01,1.03,I,J,1732,2137,2430,YALE-03A-0001
ir030405.0256.fits,J16320-4751,16:32:1.84,-47:52:27.4,2003-04-06,07:23:59,2452735.80832,30.05,1.07,I,K,1702,2167,2430,YALE-03A-0001
ir030406skyJb.0006.fits,J_Bright,07:59:44.33,-31:59:53.0,2003-04-06,22:41:30,2452736.44549,4.01,1.03,I,J,1732,2137,2430,YALE-03A-0001
ir030405.0250.fits,J16320-4751,16:32:1.74,-47:52:28.2,2003-04-06,07:18:43,2452735.80467,30.04,1.07,I,K,1732,2137,2430,YALE-03A-0001
ir030405.0251.fits,J16320-4751,16:32:1.76,-47:52:27.9,2003-04-06,07:19:35,2452735.80528,30.04,1.07,I,K,1732,2167,2400,YALE-03A-0001
ir030405.0252.fits,J16320-4751,16:32:1.77,-47:52:27.7,2003-04-06,07:20:28,2452735.80589,30.04,1.07,I,K,1702,2137,2460,YALE-03A-0001
ir030405.0253.fits,J16320-4751,16:32:1.79,-47:52:27.6,2003-04-06,07:21:21,2452735.8065,30.05,1.07,I,K,1762,2107,2430,YALE-03A-0001
ir030405.0254.fits,J16320-4751,16:32:1.81,-47:52:27.4,2003-04-06,07:22:13,2452735.8071,30.05,1.07,I,K,1732,2107,2460,YALE-03A-0001
ir030405.0255.fits,J16320-4751,16:32:1.83,-47:52:27.3,2003-04-06,07:23:06,2452735.80771,30.05,1.07,I,K,1762,2137,2400,YALE-03A-0001
ir030406skyKf.0003.fits,K_Faint,08:09:37.38,-31:59:50.9,2003-04-06,22:51:21,2452736.45233,4.01,1.03,I,K,1732,2137,2430,YALE-03A-0001
ir030405.0257.fits,J16320-4751,16:32:1.87,-47:52:27.4,2003-04-06,07:24:51,2452735.80893,30.05,1.07,I,K,1732,2137,2430,YALE-03A-0001
ir030405.0258.fits,J16320-4751,16:32:1.88,-47:52:27.2,2003-04-06,07:25:43,2452735.80953,30.04,1.07,I,K,1732,2167,2400,YALE-03A-0001
ir030405.0259.fits,J16320-4751,16:32:1.90,-47:52:27.5,2003-04-06,07:26:36,2452735.81014,30.05,1.07,I,K,1702,2137,2460,YALE-03A-0001
ir030406skyJb.0007.fits,J_Bright,08:00:6.49,-31:59:52.8,2003-04-06,22:41:52,2452736.44574,4.01,1.03,I,J,1732,2137,2430,YALE-03A-0001
ir030405.0278.fits,XTE J1746-322,17:46:15.72,-32:14:0.5,2003-04-06,07:46:10,2452735.82373,30.04,1.09,V,K,1732,2107,2460,YALE-03A-0001
ir030405.0280.fits,XTE J1746-322,17:46:15.77,-32:14:0.5,2003-04-06,07:47:55,2452735.82495,30.05,1.08,V,K,1702,2167,2430,YALE-03A-0001
ir030405.0281.fits,XTE J1746-322,17:46:15.78,-32:14:0.6,2003-04-06,07:48:48,2452735.82556,30.04,1.08,V,K,1732,2137,2430,YALE-03A-0001
ir030405.0282.fits,XTE J1746-322,17:46:15.82,-32:14:0.5,2003-04-06,07:49:40,2452735.82616,30.04,1.08,V,K,1732,2167,2400,YALE-03A-0001
ir030405.0275.fits,XTE J1746-322,17:46:15.62,-32:14:0.2,2003-04-06,07:43:32,2452735.8219,30.05,1.09,V,K,1732,2167,2400,YALE-03A-0001
ir030405.0283.fits,XTE J1746-322,17:46:15.81,-32:14:0.5,2003-04-06,07:50:33,2452735.82677,30.04,1.08,V,K,1702,2137,2460,YALE-03A-0001
ir030406skyJb.0001.fits,J_Bright,07:57:53.31,-31:59:53.5,2003-04-06,22:39:39,2452736.44421,4.01,1.03,I,J,1732,2137,2430,YALE-03A-0001
ir030406skyJb.0002.fits,J_Bright,07:58:15.47,-31:59:53.4,2003-04-06,22:40:01,2452736.44446,4.01,1.03,I,J,1732,2137,2430,YALE-03A-0001
ir030406skyJb.0003.fits,J_Bright,07:58:37.64,-31:59:53.3,2003-04-06,22:40:23,2452736.44472,4.01,1.03,I,J,1732,2137,2430,YALE-03A-0001
ir030406skyJb.0004.fits,J_Bright,07:58:59.79,-31:59:53.4,2003-04-06,22:40:45,2452736.44497,4.01,1.03,I,J,1732,2137,2430,YALE-03A-0001
ir030406skyJb.0005.fits,J_Bright,07:59:21.96,-31:59:53.2,2003-04-06,22:41:07,2452736.44523,4.01,1.03,I,J,1732,2137,2430,YALE-03A-0001
